"0","1","2","3","4","5","6","7","8","9","10","11","12","13"
"f0521508","2021-10-01","2022-01-01",76496,3990976,239.97555958769252,14277995.278246205,2208,31525813574.367622,274.1897350204461,33320089125.3335,289.7951035135531,1022.4573797854041,2045
0,0,,,,,,,,,,,,
"f0132618","2021-01-01","2021-04-01",53214,4450240,267.59089363091454,2292874.5532170776,2160,4952609034.948888,43.07437001583368,2317670982.933336,20.157500176038372,555.3544000474191,1111
"f0132618","2021-04-01","2021-07-01",130278,8950656,538.1988471684464,9140353.976297205,2184,19962533084.233097,173.6203141527508,19456848254.40009,169.2222170451632,1365.3226539322666,2731
"f0132618","2021-07-01","2021-10-01",10226,2231040,134.15141370494976,14476737.132577239,2208,31964635588.73054,278.00630557636464,33139016058.13341,288.2202551373862,815.1773208657082,1631
"f0132618","2021-10-01","2022-01-01",340,474048,28.50428919427891,15892330.666666666,2208,35090266112,305.1908793519286,35410331352.00001,307.97458557216106,649.4042282992291,1299
"f021525","2020-06-01","2021-01-01",135109,16518752,993.2649945502843,8073537.855422579,5136,41465690425.45036,360.63991317382346,21733164409.333416,189.0200415127733,2281.810119601701,4564
"f021525","2021-01-01","2021-04-01",208,0,0,16518752,2160,35680504320,310.3243632973531,35680504320,310.3243632973531,598.9260211638915,1198
"f021525","2021-04-01","2021-07-01",155,0,0,16518752,2184,36076954368,313.7724117784348,36076954367.99999,313.77241177843473,605.580754732379,1212
"f021525","2021-07-01","2021-10-01",164,0,0,16518752,2208,36473404416,317.22046025951647,36473404415.99999,317.2204602595164,612.2354883008667,1225
"f021525","2021-10-01","2022-01-01",153,0,0,16518752,2208,36473404416,317.22046025951647,36473404416,317.22046025951647,612.2354883008668,1225
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01188117","2021-07-01","2021-10-01",85999,12913248,776.4676898319237,5469538.733023256,2208,12076741522.51535,105.03515000993357,4526296416.800038,39.36659754137025,1574.5601746304571,3150
"f01188117","2021-10-01","2022-01-01",16867,3150560,189.44173029720062,14527138.642636945,2208,32075922122.942375,278.9741989268378,35226990368.8,306.38001243026855,956.9359634640156,1914
"f02416","2020-06-01","2021-01-01",154211,16054816,965.3687352861655,6247250.293658771,5136,32085877508.231445,279.06078398666494,19169724142.93365,166.72500999116437,2184.9409283852465,4370
"f02416","2021-01-01","2021-04-01",589,6848,0.41176710460211197,16059333.360406091,2160,34688160058.47716,301.69363884438496,34692973817.86669,301.73550559616143,583.1442363124736,1167
"f02416","2021-04-01","2021-07-01",131,0,0,16061664,2184,35078674176,305.09006070524345,35078674176.000015,305.0900607052436,588.8238171611201,1178
"f02416","2021-07-01","2021-10-01",51,0,0,16061664,2208,35464154112,308.44269873497143,35464154112,308.44269873497143,595.2944085584949,1191
"f02416","2021-10-01","2022-01-01",62,0,0,16061664,2208,35464154112,308.44269873497143,35464154112,308.44269873497143,595.2944085584949,1191
"f087999","2020-06-01","2021-01-01",41985,7233952,434.9742216516731,3764908.2143571666,5136,19336568588.938408,168.17610765536145,1547574226.9333253,13.459730902942507,865.477528430408,1731
"f087999","2021-01-01","2021-04-01",7818,2038496,122.57383114237543,8334118.097966492,2160,18001695091.607624,156.56630067431237,19961858489.33334,173.61444699260997,571.6433768005219,1144
"f087999","2021-04-01","2021-07-01",19,0,0,9272064,2184,20250187776,176.1221358274524,20250187776,176.1221358274524,339.9157221469831,680
"f087999","2021-07-01","2021-10-01",1564,6761312,406.5545948527329,12985626.401021712,2208,28672263093.45594,249.37152538461962,27092728094.133316,235.63382177553908,1239.423644092565,2479
"f087999","2021-10-01","2022-01-01",44,0,0,16033376,2208,35401694208,307.8994656638641,35401694208,307.8994656638641,594.2459687312577,1189
