"0","1","2","3","4","5","6","7","8","9","10","11","12","13"
"f017242","2020-06-01","2021-01-01",31589,2436736,146.519820005802,1437577.064860245,5136,7383395805.122218,64.21567312075761,5470126433.333336,47.575378625707394,374.6037333588131,750
"f017242","2021-01-01","2021-04-01",20,0,0,2436736,2160,5263349760,45.77697805038414,5263349760,45.77697805038414,88.34956763724138,177
0,0,,,,,,,,,,,,
"f017242","2021-07-01","2021-10-01",25102,15990272,961.4877341180231,11335363.844486935,2208,25028483368.62715,217.68044801188537,25111941092.533695,218.40630560630925,2277.1954966679614,4555
"f017242","2021-10-01","2022-01-01",38506,10552704,634.5292599011574,24824788.387659706,2208,54813132759.95263,476.7267405054881,56563350603.73427,491.94892551532155,2174.1028978538043,4349
"f060805","2020-06-01","2021-01-01",100926,9445248,567.9384376765316,5293757.501243473,5136,27188738526.38648,236.46885415040845,9195670966.133417,79.9775897802475,1250.4779329915837,2501
"f060805","2021-01-01","2021-04-01",164979,7065664,424.8551412633436,12421743.009625409,2160,26830964900.790882,233.35718645726695,26272431483.733215,228.4994488682957,1260.9743589540637,2522
"f060805","2021-04-01","2021-07-01",106206,3578176,215.15408459064935,18794307.688159086,2184,41046767990.939445,356.9964154083587,41583487597.333626,361.6644315504433,1113.259736152309,2227
"f060805","2021-07-01","2021-10-01",28315,7456160,448.335486952407,22074880.232793022,2208,48741335554.006996,423.9184453898397,53725988602.667206,467.2715120872919,1767.1215081466187,3535
"f060805","2021-10-01","2022-01-01",28,0,0,27545216,2208,60819836928,528.9689013714715,60819836928,528.9689013714715,1020.9099796469399,2042
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0442374","2021-04-01","2021-07-01",160200,25788416,1550.645646699004,12573953.683485122,2184,27461514844.731506,238.8412740173992,20777599531.733513,180.7091987183152,3341.514851655426,6684
"f0442374","2021-07-01","2021-10-01",7413,1301824,78.27808107207066,26452674.391151875,2208,58407505055.66334,507.9881062114331,59771732221.86668,519.8532111143282,1154.39339391975,2309
"f0442374","2021-10-01","2022-01-01",71,0,0,27090112,2208,59814967296,520.2292399039499,59814967296.00001,520.2292399039499,1004.0424330146232,2009
"f02303","2020-06-01","2021-01-01",198131,26098592,1569.2963875630612,11316291.028591905,5136,58120470722.84802,505.49167999008444,43558596716.53296,378.8425654232531,3759.9081792635866,7520
"f02303","2021-01-01","2021-04-01",5132,746624,44.894159273721854,26501861.466303077,2160,57244020767.214645,497.8689241006318,57895934523.200035,503.5388193307155,1058.475648706564,2117
"f02303","2021-04-01","2021-07-01",402,0,0,26845216,2184,58629951744,509.92279374573974,58629951744.00001,509.9227937457398,984.1509919292778,1969
"f02303","2021-07-01","2021-10-01",323,6368,0.382904924372992,26849381.021538462,2208,59283433295.55692,515.6063245780043,59284599417.33332,515.6164666991622,995.8787872334227,1992
"f02303","2021-10-01","2022-01-01",72,0,0,26851584,2208,59288297472,515.6486298224629,59288297472.00001,515.648629822463,995.2018555573536,1991
"f040665","2020-06-01","2021-01-01",112799,14315520,860.7856631532749,4711808.209643532,5136,24199846964.72918,210.4735413454763,9868473696.79996,85.82916287311389,1826.9666142309302,3654
"f040665","2021-01-01","2021-04-01",41495,12497792,751.486510770946,21177397.355953444,2160,45743178288.859436,397.84254590064074,53195786384.26656,462.66017968098964,2343.303112572236,4687
"f040665","2021-04-01","2021-07-01",38,0,0,26813312,2184,58560273408,509.31677974266137,58560273408.00002,509.3167797426616,982.9813849033369,1966
"f040665","2021-07-01","2021-10-01",18,0,0,26813312,2208,59203792896,514.9136674321412,59203792896,514.9136674321412,993.7833781440326,1988
"f040665","2021-10-01","2022-01-01",6,0,0,26813312,2208,59203792896,514.9136674321412,59203792896,514.9136674321412,993.7833781440326,1988
0,0,,,,,,,,,,,,
"f0144313","2021-01-01","2021-04-01",118090,15872000,954.376092909568,6768412.871862615,2160,14619771803.22325,127.15266958389927,7994929755.733358,69.53437271525138,1976.1471986559013,3953
"f0144313","2021-04-01","2021-07-01",26899,4252032,255.6727373416366,18004721.080703318,2184,39322310840.25605,341.9982791006432,43367126267.73332,377.1772878088697,1221.400548540477,2443
"f0144313","2021-07-01","2021-10-01",2564,6668992,401.0034355219988,23544274.58144973,2208,51985758275.841,452.13619159630935,56541819539.200005,491.76166319882554,1723.036640531191,3447
"f0144313","2021-10-01","2022-01-01",15,0,0,26793024,2208,59158996992,514.5240636232248,59158996992,514.5240636232248,993.0314427928239,1987
