"0","1","2","3","4","5","6","7","8","9","10","11","12","13"
"f01235","2021-10-01","2022-01-01",212,0,0,53480736,2208,118085465088,1027.0257516389672,118085465088,1027.0257516389672,1982.1597006632066,3965
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0223106","2021-04-01","2021-07-01",186523,52625536,3164.349384762589,26644938.554981906,2184,58192545804.08048,506.11853922650306,56989529850.133286,495.65553801449494,7063.809500959772,14128
"f0223106","2021-07-01","2021-10-01",57,580928,34.93093465862963,52937316.881355934,2208,116885595674.0339,1016.5901168567457,117446752670.93333,1021.4706725296952,2038.8551018734668,4078
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0429122","2021-01-01","2021-04-01",12229,2528576,152.04211715630694,1599481.68896157,2160,3454880448.156991,30.048162036258802,326903403.19999915,2.8431798370325736,298.92862319714527,598
"f0429122","2021-04-01","2021-07-01",119257,39644800,2383.823672390451,21563929.377718896,2184,47095621760.938065,409.6051643772302,51534501391.46633,448.2114711363291,5465.827827006686,10932
"f0429122","2021-07-01","2021-10-01",11266,10020928,602.5538124979896,45520096.56798012,2208,100508373222.1001,874.1523563252412,112225905718.40007,976.0633545196281,3046.731132344002,6094
"f0429122","2021-10-01","2022-01-01",4,0,0,52194048,2208,115244457984,1002.3166356252153,115244457984,1002.3166356252153,1934.4711067566654,3869
0,0,,,,,,,,,,,,
"f0463030","2021-01-01","2021-04-01",4722,1551616,93.2979596633047,815109.7455007411,2160,1760637050.2816007,15.3128040659479,51126544.00000002,0.44466333973594785,180.92326239586845,362
"f0463030","2021-04-01","2021-07-01",131488,50198976,3018.4414429776443,27022539.676718205,2184,59017226653.95256,513.2910432181752,56876298969.5998,494.67073408369805,6780.306501728391,13561
"f0463030","2021-07-01","2021-10-01",211,0,0,51750336,2208,114264741888,993.7957422270537,114264741887.99994,993.7957422270531,1918.0257824982125,3837
0,0,,,,,,,,,,,,
"f035364","2020-06-01","2021-01-01",96572,16018976,963.2136924957246,8172255.729282511,5136,41972705425.59498,365.0495791833337,10571325880.533298,91.94208533780406,2036.4506512187102,4073
"f035364","2021-01-01","2021-04-01",111459,14296576,859.6465691068989,23646315.863771755,2160,51076042265.746994,444.2241105595066,56812359247.99985,494.11463058199405,2612.759115399563,5226
"f035364","2021-04-01","2021-07-01",58,0,0,30315456,2184,66208955904,575.839733127722,66208955904,575.839733127722,1111.3706849365033,2223
"f035364","2021-07-01","2021-10-01",14243,18948608,1139.3711233061354,36282033.77128817,2208,80110730567.00429,696.7477598840006,86868526929.59972,755.5224014840103,3657.144502844981,7315
"f035364","2021-10-01","2022-01-01",1889,2366656,142.30594169235044,50791690.762559496,2208,112148053203.73137,975.3862471606909,113690149021.59998,988.7983306484051,2183.0312456176584,4367
0,0,,,,,,,,,,,,
"f0440919","2021-01-01","2021-04-01",3,64,0.003848290697216,44.8,2160,96768,0.0008416211754811391,69264.79999999999,0.0006024173527970609,0.008589866536525208,1
"f0440919","2021-04-01","2021-07-01",720,30496,1.833710517223424,15779.412742382272,2184,34462237.429362886,0.2997287199798539,64779461.33333333,0.5634069774553055,4.626436764729948,10
"f0440919","2021-07-01","2021-10-01",123510,32021184,1925.4191328287784,14341266.236155191,2208,31665515849.430664,275.4047688431556,27042109009.866714,235.19357196979507,4169.9825202612465,8340
"f0440919","2021-10-01","2022-01-01",18012,25562272,1537.0477115203912,48163903.31964028,2208,106345898529.76573,924.9231164043836,106142069153.06935,923.1503493779617,4748.182257533821,9497
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f088388","2021-07-01","2021-10-01",6831,43457248,2613.0644250782593,22277526.30913349,2208,49188778090.56674,427.8099912891006,16813307680.80005,146.2305284189092,5325.439260249535,10651
"f088388","2021-10-01","2022-01-01",1195,6324544,380.2919349895823,46896460.842809364,2208,103547385540.92308,900.5835848312499,109556450840.53333,952.8462811874928,2572.9567572217547,5146
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0680529","2021-04-01","2021-07-01",105272,39971392,2403.4614998183447,18732260.429777816,2184,40911256778.63475,355.8178325525515,37234041495.99996,323.8359558095342,5263.6840893618055,10528
"f0680529","2021-07-01","2021-10-01",11227,7966976,479.0506191522365,43055601.05450659,2208,95066767128.35056,826.8250278992448,104590303372.79984,909.65416324141,2680.2002300197373,5361
"f0680529","2021-10-01","2022-01-01",7,0,0,47931904,2208,105833644032,920.4678808662397,105833644032,920.4678808662397,1776.5030100718427,3554
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01238519","2021-07-01","2021-10-01",13904,12672896,762.015434118529,7387870.211994822,2208,16312417428.084568,141.87413122895538,3225571834.1333675,28.05379421546564,1524.8336106846095,3050
"f01238519","2021-10-01","2022-01-01",37615,35209024,2117.1024924571075,28064662.22739719,2208,61966774198.092995,538.9441689543377,85256405700.26663,741.5012853707352,5517.105291207737,11035
"f0106363","2020-06-01","2021-01-01",7039,192608,11.581430853271552,89729.04545454546,5136,460848377.45454544,4.008140636903421,13315571.2,0.11580963423390793,22.57567414088554,46
"f0106363","2021-01-01","2021-04-01",134407,7950880,478.0827740418867,4223718.563895007,2160,9123232098.013214,79.34756657693805,9578899504.53333,83.31064670987355,1083.4893020508973,2167
"f0106363","2021-04-01","2021-07-01",83810,2758784,165.88441879419287,9455718.965685105,2184,20651290221.05627,179.6106476422736,19750370404.79998,171.77506981931694,651.6828130240739,1304
"f0106363","2021-07-01","2021-10-01",64306,22392064,1346.4245559791452,20816516.018162593,2208,45962867368.103004,399.7532496571857,43593883779.73508,379.1494679076637,3330.357866101541,6661
"f0106363","2021-10-01","2022-01-01",50896,14871456,894.2138402946416,42226861.14692129,2208,93236909412.4022,810.9101903304236,96048697079.19736,835.3651758765908,3338.087501210479,6677
"f094003","2020-06-01","2021-01-01",21750,10479200,630.1094980354048,4940356.709084222,5136,25373672057.856564,220.68266062754398,4042976069.0666404,35.16301124018251,1283.9759429018836,2568
"f094003","2021-01-01","2021-04-01",30166,8660224,520.7353039844803,16177973.918854415,2160,34944423664.72554,303.92244255556847,33714954229.866524,293.22936725191255,1570.9518154862383,3142
"f094003","2021-04-01","2021-07-01",12651,2379488,143.07752397714228,20220690.36845017,2184,44161987764.69517,384.0904436808287,42755892733.600426,371.86120102924815,993.8317392623335,1988
"f094003","2021-07-01","2021-10-01",19316,25096288,1509.0283069539614,27595345.32187597,2208,60930522470.70214,529.9315677132141,89526122670.39987,778.6363322392795,4415.192753642955,8831
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0486952","2021-04-01","2021-07-01",162772,22807552,1371.4076591854716,11421910.534114785,2184,24945452606.50669,216.95830383594998,29171212125.866608,253.71103918218333,3136.479087849574,6273
"f0486952","2021-07-01","2021-10-01",153193,17861376,1073.99636094183,33728145.13768726,2208,74471744464.01347,647.703756571739,71078586476.79967,618.1924138366189,3265.9243353224065,6532
"f0486952","2021-10-01","2022-01-01",16443,3018880,181.52387218767873,41543735.807844326,2208,91728568663.72028,797.7916851021272,94111293259.19997,818.5149766333715,1930.0749782246269,3861
