"0","1","2","3","4","5","6","7","8","9","10","11","12","13"
"minerID","start","end","total_energy_records_found","totalSealed_GiB","sealingEnergy_upper_MWh","datapointAverageCapacity_GiB","difference_totalperiod_hours","datapointAvgStorageTime_GiB_hours","datapointAvg_Storage_energy_MWh","integrated_GiB_hr","storage_upper_integrated_MWh","total_energy_upper_MWh_recalc","REC_purchase_with_margin"
"f01090983","2021-07-01","2021-10-01",200309,8036352,483.22216626801867,3900940.0668963105,2208,8613275667.707054,74.91231804107457,8006893280.000056,69.63842317982888,1067.0209376343457,2135
"f01090983","2021-10-01","2022-01-01",143845,6314560,379.69160164081666,11160404.80780835,2208,24642173815.64084,214.320594547063,26637826990.40017,231.67740641455654,1179.9421855468704,2360
0,0,,,,,,,,,,,,
"f0155829","2021-01-01","2021-04-01",41357,3217216,193.4497250583511,1900164.0681834668,2160,4104354387.276288,35.6968374257052,2443852296.2666593,21.254938019657605,414.3799997405568,829
"f0155829","2021-04-01","2021-07-01",73362,5992032,360.2981406721966,5678441.200806935,2184,12401715582.562347,107.86154975383272,8658878978.933445,75.30894411994555,840.7216736488343,1682
"f0155829","2021-07-01","2021-10-01",1531,3989088,239.86203501212466,10634520.756686237,2208,23481021830.76321,204.22169720057482,27843770104.800003,242.1658660448535,930.3138490399679,1861
"f0155829","2021-10-01","2022-01-01",6,0,0,13198336,2208,29141925888,253.45632772861688,29141925888,253.45632772861688,489.1707125162306,979
0,0,,,,,,,,,,,,
"f0437158","2021-01-01","2021-04-01",1087,41920,2.52063040667648,20514.732782369145,2160,44311822.80991735,0.38539360533435224,3433874.6666666707,0.02986546826858991,4.9224570386439845,10
"f0437158","2021-04-01","2021-07-01",110348,5373248,323.09094206616373,2504271.58981051,2184,5469329152.146154,47.56844442504246,3677100346.133366,31.980877104775,685.2886109999117,1371
"f0437158","2021-07-01","2021-10-01",118570,7773056,467.39029833967203,9319966.886742964,2208,20578486885.928467,178.97745455686098,24007969463.999756,208.80472347477235,1305.0563921018775,2611
"f0437158","2021-10-01","2022-01-01",12,0,0,13188160,2208,29119457280,253.26091130710995,29119457280,253.26091130710995,488.79355882272216,978
0,0,,,,,,,,,,,,
"f0130906","2021-01-01","2021-04-01",55597,11190400,672.8736284082175,6947682.705660174,2160,15006994644.225975,130.52046619660038,9767458571.733315,84.95060313952466,1462.6007668871425,2926
"f0130906","2021-04-01","2021-07-01",27979,1900736,114.29038541661798,12223493.221829098,2184,26696109196.47475,232.1843047568404,27578888776.53338,239.8621113443454,683.5143187486593,1368
"f0130906","2021-07-01","2021-10-01",16,0,0,13091136,2208,28905228288,251.39769561525748,28905228287.999996,251.39769561525745,485.1975525374469,971
"f0130906","2021-10-01","2022-01-01",5,0,0,13091136,2208,28905228288,251.39769561525748,28905228288,251.39769561525748,485.19755253744694,971
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0442377","2021-10-01","2022-01-01",26662,18035008,1084.436773603377,10251597.8469847,2208,22635528046.142216,196.86817668888997,22325018217.599876,194.16757683257123,2467.7063963413802,4936
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0694928","2021-04-01","2021-07-01",77925,3651648,219.5719223110533,1794990.0013859302,2184,3920258163.0268717,34.09569571920683,2872910454.4000325,24.98658930311889,471.9979274153523,944
"f0694928","2021-07-01","2021-10-01",83516,6925696,416.4389295085322,5936353.698528443,2208,13107468966.350803,113.99970485121854,14239357242.66655,123.84408668845997,1042.746221260195,2086
"f0694928","2021-10-01","2022-01-01",50976,3273344,196.82467599980953,12611922.924555691,2208,27847125817.418964,242.19505171365873,27898640615.466885,242.64309181873236,848.1727918897859,1697
